geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId	database	userId
HP:0011799	Abnormality of facial soft tissue	http://compbio.charite.de/hpoweb/showterm?id=HP:0011799	270	22	9.5327545382794	2.3078324225865208	2.5001358649467953e-4	0.003237510433534154	9791;5195;23129;2673;1145;10907;4771;8398;6904;1291;1292;271;5980;7040;57731;5528;8139;23529;5657;1717;2956;1493	phenotype_Human_Phenotype_Ontology	PLXND1;SPTBN4;CHRNE;PEX14;NF2;CTLA4;TXNL4A;DHCR7;GFPT1;TGFB1;CLCF1;PLA2G6;AMPD2;PRTN3;TBCD;GAN;REV3L;COL6A1;COL6A2;PPP2R5D;MSH6;PTDSS1
PA446786	Peroxisomal Disorders	https://www.pharmgkb.org/disease/PA446786	48	8	1.6947119179163377	4.720566318926975	2.5044661899498166e-4	0.003237510433534154	5264;5826;5195;51268;8310;4597;11001;114548	disease_GLAD4U	PEX14;MVD;PHYH;ACOX3;NLRP3;ABCD4;PIPOX;SLC27A2
HP:0030060	Nervous tissue neoplasm	http://compbio.charite.de/hpoweb/showterm?id=HP:0030060	48	8	1.6947119179163377	4.720566318926975	2.5044661899498166e-4	0.003237510433534154	4771;2956;3418;9817;5979;673;8514;6497	phenotype_Human_Phenotype_Ontology	SKI;NF2;RET;KCNAB2;KEAP1;MSH6;IDH2;BRAF
HP:0030061	Neuroectodermal neoplasm	http://compbio.charite.de/hpoweb/showterm?id=HP:0030061	48	8	1.6947119179163377	4.720566318926975	2.5044661899498166e-4	0.003237510433534154	4771;2956;3418;9817;5979;8514;673;6497	phenotype_Human_Phenotype_Ontology	SKI;NF2;RET;KCNAB2;KEAP1;MSH6;IDH2;BRAF
GO:0120192	tight junction assembly	http://amigo.geneontology.org/amigo/term/GO:0120192	48	8	1.6947119179163377	4.720566318926975	2.5044661899498166e-4	0.003237510433534154	1739;3551;5584;6615;6904;7481;50855;84552	geneontology_Biological_Process	WNT11;PARD6A;PARD6G;PRKCI;DLG1;IKBKB;TBCD;SNAI1
C0151611	Electroencephalogram abnormal	http://www.disgenet.org/web/DisGeNET/menu/C0151611	102	12	3.6012628255722174	3.3321644604190412	2.5190433167687765e-4	0.0032510764880761375	2073;2581;3090;435;4854;501;51604;5195;5604;6497;673;8514	disease_Disgenet	PEX14;PIGT;GALC;SKI;HIC1;NOTCH3;KCNAB2;ASL;MAP2K1;ALDH7A1;BRAF;ERCC5
GO:1901222	regulation of NIK/NF-kappaB signaling	http://amigo.geneontology.org/amigo/term/GO:1901222	102	12	3.6012628255722174	3.3321644604190412	2.5190433167687765e-4	0.0032510764880761375	1540;1739;5970;7098;7430;8795;8877;9618;10892;23291;27250;114548	geneontology_Biological_Process	PDCD4;MALT1;EZR;TRAF4;TNFRSF10B;NLRP3;FBXW11;DLG1;SPHK1;TLR3;RELA;CYLD
PA446696	Nevi and Melanomas	https://www.pharmgkb.org/disease/PA446696	199	18	7.025993159694817	2.561915389166398	2.5453378963091744e-4	0.003279696710082517	673;2767;5133;2149;1493;5604;3662;6497;64065;960;2113;7057;3939;5138;5873;1027;2073;8398	disease_GLAD4U	IRF4;CDKN1B;SKI;PDCD1;CTLA4;PDE2A;THBS1;ETS1;LDHA;PLA2G6;PERP;F2R;MAP2K1;CD44;RAB27A;BRAF;ERCC5;GNA11
GO:0050663	cytokine secretion	http://amigo.geneontology.org/amigo/term/GO:0050663	199	18	7.025993159694817	2.561915389166398	2.5453378963091744e-4	0.003279696710082517	25;335;2149;5552;5734;6348;6711;7128;7133;7293;7430;8651;8767;10125;56253;84433;114548;131450	geneontology_Biological_Process	ABL1;TNFAIP3;TNFRSF4;RASGRP1;EZR;SOCS1;PTGER4;CARD11;NLRP3;TNFRSF1B;CD200R1;RIPK2;CRTAM;F2R;SPTBN1;APOA1;CCL3;SRGN
GO:0003012	muscle system process	http://amigo.geneontology.org/amigo/term/GO:0003012	404	29	14.263825309129176	2.033115196765578	2.5576515103020725e-4	0.0032928987835950533	136;801;1145;1739;1938;2149;2308;2627;2775;4092;5020;5021;5294;5318;5578;6198;6647;7133;7171;8013;8398;8811;8877;9150;10911;11214;23171;23493;25802	geneontology_Biological_Process	GALR2;NR4A3;CHRNE;FOXO1;GNAO1;AKAP13;PLA2G6;CTDP1;TNFRSF1B;PKP2;GPD1L;TPM4;GATA6;DLG1;EEF2;SMAD7;PRKCA;HEY2;SPHK1;F2R;OXTR;ADORA2B;SOD1;RPS6KB1;LMOD1;OXT;CALM1;PIK3CG;UTS2
R-HSA-112314	Neurotransmitter receptors and postsynaptic signal transmission	http://reactome.org/PathwayBrowser/#/R-HSA-112314	149	15	5.260668245198632	2.8513487832444815	2.5975068072514595e-4	0.0033361204364747376	10681;1145;115;1739;23236;2774;2788;2793;3359;5578;5924;673;801;814;9495	pathway_Reactome	GNGT2;CHRNE;GNB5;GNAL;HTR3A;AKAP5;RASGRF2;CAMK4;ADCY9;GNG7;DLG1;PRKCA;CALM1;PLCB1;BRAF
C0024668	Mammary Neoplasms, Experimental	http://www.disgenet.org/web/DisGeNET/menu/C0024668	149	15	5.260668245198632	2.8513487832444815	2.5975068072514595e-4	0.0033361204364747376	1040;2099;3178;5020;5045;5223;5295;5924;6319;6558;6776;7430;7534;902;960	disease_Disgenet	CCNH;PIK3R1;EZR;FURIN;SLC12A2;RASGRF2;SCD;CDS1;STAT5A;ESR1;CD44;HNRNPA1;OXT;YWHAZ;PGAM1
PA166048785	Herpesviridae Infections	https://www.pharmgkb.org/disease/PA166048785	149	15	5.260668245198632	2.8513487832444815	2.5975068072514595e-4	0.0033361204364747376	7098;3105;5133;943;639;3809;7128;3133;3565;3662;4094;921;3702;940;330	disease_GLAD4U	IRF4;MAF;TNFAIP3;PDCD1;CD5;PRDM1;CD28;IL4;ITK;KIR2DS4;TNFRSF8;TLR3;BIRC3;HLA-E;HLA-A
GO:2001056	positive regulation of cysteine-type endopeptidase activity	http://amigo.geneontology.org/amigo/term/GO:2001056	133	14	4.6957642725598525	2.981410306690721	2.600536494423711e-4	0.0033373202425618065	578;842;843;2149;8767;8795;9451;23151;26999;54205;56616;64065;114548;340485	geneontology_Biological_Process	GRAMD4;BAK1;CASP9;TNFRSF10B;ACER2;CYFIP2;NLRP3;PERP;CYCS;RIPK2;F2R;DIABLO;CASP10;EIF2AK3
GO:0000375	RNA splicing, via transesterification reactions	http://amigo.geneontology.org/amigo/term/GO:0000375	308	24	10.8744014732965	2.207018019238586	2.606534475995126e-4	0.0033423243208291764	1477;2962;3178;3191;6431;6432;6627;9128;9879;10286;10291;10450;10907;10949;11100;11171;23020;25804;28960;29896;51593;51729;53938;55234	geneontology_Biological_Process	PRPF4;HNRNPUL1;STRAP;SRSF7;BCAS2;CSTF1;TXNL4A;HNRNPL;TRA2A;DCPS;SRSF6;SMU1;SRRT;WBP11;SNRNP200;LSM4;HNRNPA0;DDX46;GTF2F1;HNRNPA1;PPIL3;SF3A1;SNRPA1;PPIE
PA444937	Mesothelioma	https://www.pharmgkb.org/disease/PA444937	74	10	2.612680873454354	3.8274862045353855	2.632842469278973e-4	0.0033733426521107748	4771;1803;26524;558;960;5980;7476;5133;10403;8061	disease_GLAD4U	NF2;PDCD1;DPP4;NDC80;LATS2;FOSL1;AXL;WNT7A;CD44;REV3L
GO:0015908	fatty acid transport	http://amigo.geneontology.org/amigo/term/GO:0015908	88	11	3.1069718495132856	3.5404247391952315	2.650992703359112e-4	0.003393867346760226	5020;5321;5467;6198;7057;8398;8529;8792;10999;11001;376497	geneontology_Biological_Process	THBS1;TNFRSF11A;SLC27A1;PPARD;PLA2G6;CYP4F2;SLC27A2;PLA2G4A;RPS6KB1;OXT;SLC27A4
GO:1905953	negative regulation of lipid localization	http://amigo.geneontology.org/amigo/term/GO:1905953	37	7	1.306340436727177	5.358480686349539	2.7081463142342166e-4	0.003453878097002513	1407;5467;6721;7057;7376;8529;9619	geneontology_Biological_Process	THBS1;SREBF2;PPARD;NR1H2;CYP4F2;ABCG1;CRY1
GO:0002369	T cell cytokine production	http://amigo.geneontology.org/amigo/term/GO:0002369	37	7	1.306340436727177	5.358480686349539	2.7081463142342166e-4	0.003453878097002513	1604;1739;3565;4092;7133;10892;114548	geneontology_Biological_Process	MALT1;IL4;NLRP3;TNFRSF1B;DLG1;SMAD7;CD55
GO:0032570	response to progesterone	http://amigo.geneontology.org/amigo/term/GO:0032570	37	7	1.306340436727177	5.358480686349539	2.7081463142342166e-4	0.003453878097002513	5020;5021;5970;6720;7040;7057;8061	geneontology_Biological_Process	THBS1;TGFB1;FOSL1;OXTR;SREBF1;RELA;OXT
GO:0045911	positive regulation of DNA recombination	http://amigo.geneontology.org/amigo/term/GO:0045911	37	7	1.306340436727177	5.358480686349539	2.7081463142342166e-4	0.003453878097002513	940;2956;3565;7040;7374;23529;118460	geneontology_Biological_Process	TGFB1;CD28;CLCF1;IL4;MSH6;UNG;EXOSC6
GO:0002292	T cell differentiation involved in immune response	http://amigo.geneontology.org/amigo/term/GO:0002292	61	9	2.153696395685346	4.1788619872468304	2.712101923376675e-4	0.003453878097002513	942;3594;3662;4092;5734;8767;10892;114548;161882	geneontology_Biological_Process	IRF4;CD86;MALT1;IL12RB1;PTGER4;ZFPM1;NLRP3;RIPK2;SMAD7
R-HSA-1250342	PI3K events in ERBB4 signaling	http://reactome.org/PathwayBrowser/#/R-HSA-1250342	10	4	0.35306498289923705	11.329359165424739	2.728229716205677e-4	0.003453878097002513	145957;1839;2069;5295	pathway_Reactome	PIK3R1;NRG4;EREG;HBEGF
R-HSA-399997	Acetylcholine regulates insulin secretion	http://reactome.org/PathwayBrowser/#/R-HSA-399997	10	4	0.35306498289923705	11.329359165424739	2.728229716205677e-4	0.003453878097002513	23236;2767;2769;5578	pathway_Reactome	GNA15;PRKCA;PLCB1;GNA11
R-HSA-9020958	Interleukin-21 signaling	http://reactome.org/PathwayBrowser/#/R-HSA-9020958	10	4	0.35306498289923705	11.329359165424739	2.728229716205677e-4	0.003453878097002513	3716;50615;6775;6776	pathway_Reactome	IL21R;STAT4;JAK1;STAT5A
PA152208657	Cardio-facio-cutaneous Syndrome	https://www.pharmgkb.org/disease/PA152208657	10	4	0.35306498289923705	11.329359165424739	2.728229716205677e-4	0.003453878097002513	673;5604;5770;27235	disease_GLAD4U	PTPN1;MAP2K1;COQ2;BRAF
HP:0003041	Humeroradial synostosis	http://compbio.charite.de/hpoweb/showterm?id=HP:0003041	10	4	0.35306498289923705	11.329359165424739	2.728229716205677e-4	0.003453878097002513	2260;7476;2254;9791	phenotype_Human_Phenotype_Ontology	FGF9;FGFR1;WNT7A;PTDSS1
HP:0003938	Synostosis involving the elbow	http://compbio.charite.de/hpoweb/showterm?id=HP:0003938	10	4	0.35306498289923705	11.329359165424739	2.728229716205677e-4	0.003453878097002513	2260;7476;2254;9791	phenotype_Human_Phenotype_Ontology	FGF9;FGFR1;WNT7A;PTDSS1
GO:0007016	cytoskeletal anchoring at plasma membrane	http://amigo.geneontology.org/amigo/term/GO:0007016	10	4	0.35306498289923705	11.329359165424739	2.728229716205677e-4	0.003453878097002513	2317;7430;23136;57731	geneontology_Biological_Process	SPTBN4;EZR;EPB41L3;FLNB
GO:0006554	lysine catabolic process	http://amigo.geneontology.org/amigo/term/GO:0006554	10	4	0.35306498289923705	11.329359165424739	2.728229716205677e-4	0.003453878097002513	501;1743;2639;51268	geneontology_Biological_Process	GCDH;PIPOX;DLST;ALDH7A1
GO:2000318	positive regulation of T-helper 17 type immune response	http://amigo.geneontology.org/amigo/term/GO:2000318	10	4	0.35306498289923705	11.329359165424739	2.728229716205677e-4	0.003453878097002513	3594;5588;10892;114548	geneontology_Biological_Process	MALT1;IL12RB1;NLRP3;PRKCQ
HP:0002027	Abdominal pain	http://compbio.charite.de/hpoweb/showterm?id=HP:0002027	183	17	6.461089187056038	2.6311353253035596	2.735249657785932e-4	0.003460014777593229	1027;5657;2099;1604;4175;6775;10892;2767;330;5979;114548;2956;51604;10155;1991;1493;5589	phenotype_Human_Phenotype_Ontology	MCM6;PIGT;MALT1;STAT4;CDKN1B;CTLA4;RET;TRIM28;NLRP3;PRTN3;ESR1;ELANE;CD55;MSH6;PRKCSH;BIRC3;GNA11
GO:0001701	in utero embryonic development	http://amigo.geneontology.org/amigo/term/GO:0001701	328	25	11.580531439094974	2.158795572680019	2.740494494157808e-4	0.003463898040790258	639;824;1028;2021;2034;2260;2627;3726;4124;5604;5932;6498;6615;6789;8061;9021;9817;10155;10672;23462;23493;29072;55224;84296;113026	geneontology_Biological_Process	GNA13;SKIL;PRDM1;MAN2A1;EPAS1;FGFR1;TRIM28;CDKN1C;HEY1;GATA6;KEAP1;GINS4;FOSL1;HEY2;SOCS3;MAP2K1;PLCD3;SETD2;ENDOG;SNAI1;JUNB;STK4;ETNK2;RBBP8;CAPN2
HP:0001250	Seizures	http://compbio.charite.de/hpoweb/showterm?id=HP:0001250	1255	68	44.30965535385425	1.5346542295794467	2.768781963358169e-4	0.003496877204475987	6595;4791;23236;6709;1778;501;2775;2073;2132;10352;80055;8398;2260;51422;271;8514;6497;6509;26999;29072;51604;435;10681;10717;2581;2627;2639;27235;613;6775;673;4771;4854;6904;4864;138050;894;2956;9184;5096;23529;23530;5116;11277;3090;132158;5195;3242;9451;64857;3418;5528;1493;5591;5604;5621;5657;54941;1716;1717;3796;5860;5873;10000;5979;28514;79753;4094	phenotype_Human_Phenotype_Ontology	BCR;RNF125;MAF;HGSNAT;SLC1A4;PEX14;PIGT;PGAP1;GNB5;GALC;STAT4;SMARCA2;SKI;AP4B1;NF2;CTLA4;HIC1;PCNT;DYNC1H1;DHCR7;GNAO1;GCDH;NOTCH3;FGFR1;RET;PRNP;CLCF1;PCCB;PLA2G6;KCNAB2;PLEKHG2;CYFIP2;PRKAG2;PRKDC;ASL;DGUOK;CCND2;BUB3;GATA6;DLL1;AMPD2;WARS2;PRTN3;TBCD;AKT3;MAP2K1;EXT2;SETD2;SNIP1;COQ2;PPP2R5D;RAB27A;MSH6;GLYCTK;SPTAN1;NNT;ALDH7A1;KIF2A;IDH2;NFKB2;NPC1;TREX1;PLCB1;BRAF;EIF2AK3;ERCC5;QDPR;HPD
HP:0002353	EEG abnormality	http://compbio.charite.de/hpoweb/showterm?id=HP:0002353	272	22	9.603367534859247	2.290863066538091	2.7721203393427096e-4	0.003498319217462123	3090;2581;2073;6709;132158;5195;673;23236;2775;4854;8514;6497;114548;26999;79753;29072;51604;435;92609;5604;501;5621	phenotype_Human_Phenotype_Ontology	PEX14;PIGT;GALC;SKI;HIC1;GNAO1;NOTCH3;PRNP;KCNAB2;CYFIP2;NLRP3;ASL;TIMM50;MAP2K1;SETD2;SNIP1;GLYCTK;SPTAN1;ALDH7A1;PLCB1;BRAF;ERCC5
C0024667	Animal Mammary Neoplasms	http://www.disgenet.org/web/DisGeNET/menu/C0024667	134	14	4.731070770849776	2.9591609760437754	2.81174647449256e-4	0.0035455165758328197	1040;11186;2099;3178;5045;5223;5295;5924;6319;6558;6776;7430;7534;902	disease_Disgenet	CCNH;PIK3R1;EZR;FURIN;SLC12A2;RASGRF2;SCD;CDS1;STAT5A;RASSF1;ESR1;HNRNPA1;YWHAZ;PGAM1
HP:0002015	Dysphagia	http://compbio.charite.de/hpoweb/showterm?id=HP:0002015	236	20	8.332333596421993	2.400287958776428	2.8259192642687836e-4	0.0035605688451538484	23129;27235;2673;1145;673;1716;8398;1235;5860;4854;4864;138050;4929;8514;3418;5980;6497;4001;5621;6647	phenotype_Human_Phenotype_Ontology	PLXND1;NR4A2;HGSNAT;CHRNE;SKI;GFPT1;NOTCH3;CCR6;PRNP;PLA2G6;KCNAB2;DGUOK;LMNB1;REV3L;COQ2;SOD1;IDH2;NPC1;BRAF;QDPR
GO:0032102	negative regulation of response to external stimulus	http://amigo.geneontology.org/amigo/term/GO:0032102	291	23	10.274191002367797	2.238619079078772	2.836737079663365e-4	0.003571373496499506	335;613;784;1027;1855;1991;2043;2113;5055;5169;5467;5598;5734;7056;7057;7128;7133;9021;22933;27250;54941;114548;131450	geneontology_Biological_Process	BCR;SIRT2;PDCD4;RNF125;TNFAIP3;CDKN1B;THBS1;ENPP3;EPHA4;THBD;ETS1;PPARD;PTGER4;NLRP3;TNFRSF1B;CD200R1;SERPINB2;SOCS3;MAPK7;APOA1;CACNB3;ELANE;DVL1
GO:0009896	positive regulation of catabolic process	http://amigo.geneontology.org/amigo/term/GO:0009896	387	28	13.663614838200473	2.0492380919372915	2.8582690452427784e-4	0.003595639242854383	1027;1453;1855;2021;2308;3565;4092;5045;5770;6829;7128;7133;7430;8312;8767;9709;9817;10425;11059;11315;22933;23019;23530;25898;51429;79888;83667;246175	geneontology_Biological_Process	SIRT2;CNOT6L;LPCAT1;TNFAIP3;CDKN1B;FOXO1;SESN2;SNX9;CSNK1D;EZR;AXIN1;IL4;FURIN;ARIH2;TNFRSF1B;PTPN1;RIPK2;KEAP1;SMAD7;HERPUD1;WWP1;RCHY1;ENDOG;CNOT1;PARK7;SUPT5H;NNT;DVL1
HP:0001597	Abnormality of the nail	http://compbio.charite.de/hpoweb/showterm?id=HP:0001597	329	25	11.615837937384898	2.152233884009259	2.8696242122006055e-4	0.003604229905639341	10804;7476;613;23169;80326;2260;9791;1855;29072;673;2767;5604;197131;11277;5264;4791;2254;2317;2324;4914;3914;940;1493;7133;4094	phenotype_Human_Phenotype_Ontology	BCR;NTRK1;MAF;PHYH;CTLA4;FGF9;UBR1;FGFR1;SLC35D1;CD28;GJB6;TNFRSF1B;WNT10A;LAMB3;WNT7A;MAP2K1;SETD2;FLNB;PTDSS1;FLT4;NFKB2;TREX1;BRAF;GNA11;DVL1
GO:0006631	fatty acid metabolic process	http://amigo.geneontology.org/amigo/term/GO:0006631	329	25	11.615837937384898	2.152233884009259	2.8696242122006055e-4	0.003604229905639341	2194;2639;3992;5264;5321;5467;6319;6720;7376;8013;8310;8529;8644;8864;10999;11001;11277;23175;26061;51422;55066;79602;83667;376497;390916	geneontology_Biological_Process	PER2;ADIPOR2;NR4A3;PDPR;PHYH;SESN2;NUDT19;FASN;GCDH;SLC27A1;PPARD;AKR1C3;SCD;NR1H2;ACOX3;PRKAG2;CYP4F2;FADS1;SLC27A2;LPIN1;PLA2G4A;HACL1;SREBF1;SLC27A4;TREX1
R-HSA-948021	Transport to the Golgi and subsequent modification	http://reactome.org/PathwayBrowser/#/R-HSA-948021	167	16	5.896185214417258	2.713618961778381	2.8945518249323676e-4	0.003629813571958495	10671;11015;1314;1453;1604;1778;2683;4124;4249;51272;51332;55014;57134;57731;6709;6711	pathway_Reactome	DCTN6;B4GALT1;SPTBN4;COPA;BET1L;DYNC1H1;CSNK1D;MAN2A1;MAN1C1;SPTBN5;MGAT5;SPTBN1;KDELR3;CD55;SPTAN1;STX17
GO:0006367	transcription initiation from RNA polymerase II promoter	http://amigo.geneontology.org/amigo/term/GO:0006367	167	16	5.896185214417258	2.713618961778381	2.8945518249323676e-4	0.003629813571958495	902;2099;2908;2961;2962;4854;4929;5467;7376;8013;9441;9970;9975;10155;23493;84246	geneontology_Biological_Process	CCNH;NR4A2;NR4A3;NR3C1;NR1I3;NOTCH3;PPARD;TRIM28;NR1H2;NR1D2;GTF2E2;MED26;HEY2;ESR1;GTF2F1;MED10
HP:0001454	Abnormality of the upper arm	http://compbio.charite.de/hpoweb/showterm?id=HP:0001454	49	8	1.7300184162062613	4.624228230785609	2.901765162777181e-4	0.0036359962220605343	2317;7040;2254;2132;2260;79087;7476;9791	phenotype_Human_Phenotype_Ontology	ALG12;FGF9;TGFB1;FGFR1;WNT7A;EXT2;FLNB;PTDSS1
HP:0000689	Dental malocclusion	http://compbio.charite.de/hpoweb/showterm?id=HP:0000689	75	10	2.6479873717442777	3.77645305514158	2.9434521648652456e-4	0.003679546246282881	2972;673;5295;1855;6497;5604;3560;2673;6775;1145	phenotype_Human_Phenotype_Ontology	PIK3R1;CHRNE;STAT4;SKI;GFPT1;BRF1;MAP2K1;IL2RB;BRAF;DVL1
HP:0006501	Aplasia/Hypoplasia of the radius	http://compbio.charite.de/hpoweb/showterm?id=HP:0006501	75	10	2.6479873717442777	3.77645305514158	2.9434521648652456e-4	0.003679546246282881	2317;2175;7040;7704;7476;1717;2260;23129;5980;79087	phenotype_Human_Phenotype_Ontology	PLXND1;ALG12;DHCR7;TGFB1;FGFR1;FANCA;ZBTB16;WNT7A;REV3L;FLNB
GO:1903557	positive regulation of tumor necrosis factor superfamily cytokine production	http://amigo.geneontology.org/amigo/term/GO:1903557	75	10	2.6479873717442777	3.77645305514158	2.9434521648652456e-4	0.003679546246282881	942;943;3133;5295;6348;7057;7098;8767;9261;10125	geneontology_Biological_Process	PIK3R1;CD86;THBS1;RASGRP1;RIPK2;MAPKAPK2;TNFRSF8;TLR3;CCL3;HLA-E
R-HSA-8941326	RUNX2 regulates bone development	http://reactome.org/PathwayBrowser/#/R-HSA-8941326	27	6	0.95327545382794	6.294088425235967	2.971609125244079e-4	0.003706017770449272	1277;23462;23493;25;4094;7525	pathway_Reactome	ABL1;MAF;YES1;HEY1;COL1A1;HEY2
R-HSA-1855204	Synthesis of IP3 and IP4 in the cytosol	http://reactome.org/PathwayBrowser/#/R-HSA-1855204	27	6	0.95327545382794	6.294088425235967	2.971609125244079e-4	0.003706017770449272	113026;23236;3635;3707;5336;801	pathway_Reactome	ITPKB;INPP5D;PLCG2;PLCD3;CALM1;PLCB1
HP:0001954	Episodic fever	http://compbio.charite.de/hpoweb/showterm?id=HP:0001954	27	6	0.95327545382794	6.294088425235967	2.971609125244079e-4	0.003706017770449272	84876;2581;7128;5860;4914;114548	phenotype_Human_Phenotype_Ontology	NTRK1;TNFAIP3;GALC;ORAI1;NLRP3;QDPR
GO:0019439	aromatic compound catabolic process	http://amigo.geneontology.org/amigo/term/GO:0019439	571	37	20.160010523546433	1.8353165022798397	3.001828456425937e-4	0.0037377537041630602	191;955;1656;1677;2021;2081;3067;3242;3669;3939;5138;5141;5150;5151;5169;5223;5236;5578;5860;6228;7133;7374;7534;8942;9261;9583;10841;10949;11277;23019;23498;25804;28960;51422;118460;125061;246175	geneontology_Biological_Process	PDE4A;CNOT6L;PDE7A;AFMID;ERN1;ISG20;PDE2A;DDX6;ENPP3;ENTPD6;DCPS;LDHA;PDE8A;KYNU;PRKAG2;TNFRSF1B;PGM1;HDC;FTCD;PRKCA;DFFB;LSM4;HNRNPA0;ENDOG;HAAO;MAPKAPK2;CNOT1;AHCY;YWHAZ;PGAM1;RPS23;TREX1;UNG;ENTPD4;QDPR;HPD;EXOSC6
PA444797	Liver Cirrhosis	https://www.pharmgkb.org/disease/PA444797	151	15	5.331281241778479	2.8135825741948857	3.0035551991414167e-4	0.0037377537041630602	7040;2875;1493;3113;6775;8651;7098;1716;4092;1277;5133;3595;23175;6554;8877	disease_GLAD4U	IL12RB2;STAT4;PDCD1;CTLA4;SOCS1;TGFB1;SLC10A1;DGUOK;COL1A1;SMAD7;SPHK1;LPIN1;HLA-DPA1;TLR3;GPT
GO:0031331	positive regulation of cellular catabolic process	http://amigo.geneontology.org/amigo/term/GO:0031331	330	25	11.651144435674821	2.1457119631486252	3.00409691154635e-4	0.0037377537041630602	1453;1855;2021;2308;3565;4092;5045;5770;6829;7128;7133;7430;8312;8767;9709;9817;10425;11315;22933;23019;23530;25898;51429;83667;246175	geneontology_Biological_Process	SIRT2;CNOT6L;TNFAIP3;FOXO1;SESN2;SNX9;CSNK1D;EZR;AXIN1;IL4;FURIN;ARIH2;TNFRSF1B;PTPN1;RIPK2;KEAP1;SMAD7;HERPUD1;RCHY1;ENDOG;CNOT1;PARK7;SUPT5H;NNT;DVL1
GO:0019725	cellular homeostasis	http://amigo.geneontology.org/amigo/term/GO:0019725	873	51	30.82257300710339	1.6546314932321355	3.0079988605091756e-4	0.0037396869517930626	25;27;483;578;643;654;784;801;1152;1233;1235;1604;1991;2021;2081;2099;2149;2151;2308;2359;2769;3708;5020;5021;5294;5295;5336;5621;5734;5981;6118;6119;6348;6558;6647;6810;7013;7040;8398;8477;8811;9024;9709;10663;10672;10723;10804;23413;23498;23530;65010	geneontology_Biological_Process	ATP1B3;TERF1;PIK3R1;ABL1;BAK1;GALR2;ERN1;F2RL2;GNA15;GNA13;CCR4;RFC1;FOXO1;ITPR1;NCS1;BMP6;TGFB1;CCR6;PTGER4;CXCR6;RPA2;PRNP;PLA2G6;SLC12A2;SLC12A7;GJB6;CKB;PLCG2;BRSK2;STX4;F2R;GPR65;HERPUD1;SLC26A6;OXTR;ESR1;ABL2;ENDOG;CACNB3;ELANE;HAAO;CXCR5;CD55;SOD1;FPR3;CCL3;OXT;NNT;CALM1;PIK3CG;RPA3
GO:0007507	heart development	http://amigo.geneontology.org/amigo/term/GO:0007507	509	34	17.971007629571165	1.8919362064068819	3.0169585733119675e-4	0.0037479003306214037	639;1027;2254;2260;2627;2767;3398;4092;4209;5020;5021;5318;5467;5591;5604;5607;6615;6789;7040;7133;7481;9150;10637;11214;11277;23129;23462;23493;27250;28514;29072;63917;79602;161882	geneontology_Biological_Process	GALNT11;WNT11;PLXND1;PDCD4;ADIPOR2;CDKN1B;MEF2D;FGF9;PRDM1;AKAP13;TGFB1;PPARD;FGFR1;ZFPM1;CTDP1;PRKDC;TNFRSF1B;PKP2;HEY1;ID2;MAP2K5;GATA6;DLL1;SMAD7;HEY2;LEFTY1;OXTR;MAP2K1;SETD2;SNAI1;STK4;OXT;TREX1;GNA11
GO:0032609	interferon-gamma production	http://amigo.geneontology.org/amigo/term/GO:0032609	104	12	3.671875822152065	3.268084374641752	3.023453455471836e-4	0.0037501785899054754	25;558;3113;3594;3595;3702;5621;7098;8767;10125;115650;161882	geneontology_Biological_Process	ABL1;IL12RB2;IL12RB1;RASGRP1;PRNP;ZFPM1;ITK;TNFRSF13C;RIPK2;AXL;HLA-DPA1;TLR3
HP:0045060	Aplasia/hypoplasia involving bones of the extremities	http://compbio.charite.de/hpoweb/showterm?id=HP:0045060	428	30	15.111181268087345	1.9852849004833073	3.0240271176729117e-4	0.0037501785899054754	2317;7476;2175;23129;5980;7704;2260;84623;5264;1717;8514;6497;6595;3575;9451;2132;5116;613;5932;1855;23169;7040;79087;51604;5295;2254;9791;1778;9060;79753	phenotype_Human_Phenotype_Ontology	PLXND1;BCR;PIK3R1;ALG12;PAPSS2;PIGT;PHYH;SMARCA2;SKI;FGF9;PCNT;DYNC1H1;DHCR7;TGFB1;FGFR1;SLC35D1;KCNAB2;FANCA;IL7R;KIRREL3;ZBTB16;WNT7A;EXT2;REV3L;SNIP1;FLNB;PTDSS1;RBBP8;EIF2AK3;DVL1
C0036341	Schizophrenia	http://www.disgenet.org/web/DisGeNET/menu/C0036341	940	54	33.18810839252828	1.627088816311	3.025856767567836e-4	0.0037501785899054754	1028;1152;1453;1493;1739;2099;2260;23043;2317;23236;23413;2774;2775;2908;3065;3105;3133;3313;3359;3565;3587;3632;3796;3992;4914;4929;5020;5021;5116;5141;5321;5578;5770;5970;6482;6509;6558;6595;6647;6720;6721;7040;7057;7098;7133;7434;7976;801;8398;8851;894;9253;9495;9583	disease_Disgenet	PDE4A;NTRK1;NR4A2;VIPR2;SLC1A4;ST3GAL1;NR3C1;SMARCA2;CDK5R1;CTLA4;GNAL;NUMBL;THBS1;PCNT;SREBF2;NCS1;GNAO1;HTR3A;CSNK1D;TGFB1;IL10RA;FGFR1;IL4;PLA2G6;AKAP5;SLC12A2;TNFRSF1B;PTPN1;CKB;CDKN1C;CCND2;FADS1;DLG1;TNIK;PRKCA;HDAC1;OXTR;HSPA9;ESR1;FLNB;TLR3;SOD1;PLA2G4A;SREBF1;RELA;OXT;KIF2A;CALM1;INPP5A;FZD3;HLA-E;PLCB1;ENTPD4;HLA-A
